user_id,username,email,age,subscription,region,city,product_category,sale_amount,price,store_id,transaction_date,raw_timestamp,status
1015,user_1015,user_1015@example.com,53,Basic,West,San Francisco,Electronics,243.25,210.85,101,2026-06-19,2026-06-19 00:00:00,Pending
1042,user_1042,user_1042@example.com,29,Standard,West,Seattle,Electronics,219.28,206.73,104,2026-07-01,01/07/2026 12:00 AM,Active
1002,user_1002,user_1002@example.com,25,Basic,West,San Francisco,Electronics,368.9,325.97,102,2026-07-09,2026-07-09 00:00:00,Pending
1017,,user_1017@example.com,28,Standard,West,San Francisco,Home & Kitchen,419.03,450.53,102,2026-07-03,2026-07-03 00:00:00,Active
1022,user_1022,user_1022@example.com,21,Premium,West,San Francisco,Clothing,113.77,95.95,102,2026-06-26,2026-06-26 00:00:00,Cancelled
1020,user_1020,user_1020@example.com,57,Basic,West,Seattle,Books,218.19,243.91,103,2026-07-08,2026-07-08 00:00:00,Active
1051,user_1051,user_1051@example.com,44,Premium,South,Houston,Sports,66.52,77.19,102,2026-06-25,2026-06-25 00:00:00,Active
1061,user_1061,user_1061@example.com,60,Basic,West,San Francisco,Electronics,263.8,235.5,102,2026-07-11,2026-07-11 00:00:00,Active
1068,user_1068,user_1068@example.com,49,Premium,South,Houston,Home & Kitchen,137.96,156.07,101,2026-07-05,2026-07-05 00:00:00,Pending
1089,user_1089,user_1089@example.com,54,Free,South,Houston,Electronics,216.84,180.42,103,2026-07-04,2026-07-04 00:00:00,Cancelled
1004,user_1004,user_1004@example.com,57,Premium,Midwest,Chicago,Electronics,50.98,55.92,101,2026-07-16,2026-07-16 00:00:00,Active
1100,user_1100,user_1100@example.com,18,Premium,West,Seattle,Clothing,494.32,528.36,103,2026-06-24,2026-06-24 00:00:00,Pending
1085,user_1085,user_1085@example.com,46,Premium,West,San Francisco,Clothing,96.11,96.16,101,2026-07-08,08/07/2026 12:00 AM,
1003,,,57,Standard,West,Seattle,Clothing,195.17,163.06,103,2026-07-02,2026-07-02 00:00:00,Active
1052,user_1052,user_1052@example.com,29,Standard,South,Houston,Home & Kitchen,334.05,377.02,104,2026-06-25,,Active
1006,user_1006,user_1006@example.com,53,Free,West,Seattle,Sports,183.99,204.04,102,2026-07-14,2026-07-14 00:00:00,Active
1050,user_1050,user_1050@example.com,50,Premium,Midwest,Chicago,Home & Kitchen,316.53,361.72,102,2026-07-01,2026-07-01 00:00:00,Pending
1024,user_1024,user_1024@example.com,48,Premium,West,San Francisco,Books,141.22,116.68,104,2026-06-29,2026-06-29 00:00:00,Cancelled
1038,user_1038,user_1038@example.com,41,Basic,West,Seattle,Home & Kitchen,363.9,353.84,101,2026-07-09,2026-07-09 00:00:00,
1049,user_1049,user_1049@example.com,39,Basic,Midwest,Chicago,Home & Kitchen,473.61,433.94,101,2026-07-13,2026-07-13 00:00:00,Cancelled
1069,user_1069,user_1069@example.com,16,Premium,West,Phoenix,Books,194.86,177.7,103,2026-07-02,2026-07-02 00:00:00,Active
1093,user_1093,user_1093@example.com,59,Basic,South,Houston,Home & Kitchen,172.46,170.09,101,2026-06-27,27/06/2026 12:00 AM,Active
1030,user_1030,user_1030@example.com,37,Basic,West,Phoenix,Sports,136.28,147.67,104,2026-06-25,2026-06-25 00:00:00,Active
1012,user_1012,user_1012@example.com,44,Premium,Midwest,Chicago,Sports,33.68,30.19,101,2026-06-28,2026-06-28 00:00:00,Pending
1082,user_1082,user_1082@example.com,41,Premium,West,Seattle,Electronics,478.54,499.95,104,2026-06-24,2026-06-24 00:00:00,Active
1064,user_1064,user_1064@example.com,48,Premium,West,Seattle,Electronics,456.64,370.17,101,2026-06-30,2026-06-30 00:00:00,Active
1016,user_1016,user_1016@example.com,15,Basic,West,San Francisco,Books,173.59,173.41,103,2026-06-22,2026-06-22 00:00:00,
1079,user_1079,user_1079@example.com,54,Standard,Midwest,Chicago,Clothing,444.08,,101,2026-06-23,2026-06-23 00:00:00,Cancelled
1069,user_1069,user_1069@example.com,48,Free,Midwest,Chicago,Home & Kitchen,420.65,463.81,104,2026-07-12,2026-07-12 00:00:00,Pending
1077,user_1077,user_1077@example.com,43,Standard,West,San Francisco,Home & Kitchen,175.47,,103,2026-06-19,,Cancelled
1066,user_1066,user_1066@example.com,17,Standard,South,Houston,Electronics,391.23,390.04,104,2026-07-05,2026-07-05 00:00:00,Active
1088,user_1088,user_1088@example.com,42,Premium,West,San Francisco,Electronics,472.49,388.46,102,2026-07-07,2026-07-07 00:00:00,Active
1049,user_1049,user_1049@example.com,35,Basic,Midwest,Chicago,Electronics,476.87,429.95,103,2026-07-07,2026-07-07 00:00:00,Pending
1073,user_1073,user_1073@example.com,46,Free,West,Seattle,Sports,325.63,287.97,103,2026-07-09,09/07/2026 12:00 AM,Pending
1070,,user_1070@example.com,43,Basic,West,Phoenix,Home & Kitchen,156.24,166.68,102,2026-07-05,,Pending
1078,user_1078,user_1078@example.com,57,Standard,West,Phoenix,Books,348.64,,101,2026-07-02,2026-07-02 00:00:00,Active
1036,user_1036,user_1036@example.com,60,Free,West,Phoenix,Home & Kitchen,295.62,325.92,104,2026-06-24,2026-06-24 00:00:00,Cancelled
1082,user_1082,user_1082@example.com,58,Free,West,San Francisco,Electronics,445.68,451.97,103,2026-06-30,2026-06-30 00:00:00,Pending
1042,user_1042,user_1042@example.com,47,Standard,South,Houston,Sports,313.2,274.92,102,2026-06-20,2026-06-20 00:00:00,Pending
1099,user_1099,user_1099@example.com,40,Premium,West,Phoenix,Books,314.89,,104,2026-07-14,2026-07-14 00:00:00,
1082,user_1082,user_1082@example.com,34,Basic,Midwest,Chicago,Sports,307.3,327.28,103,2026-06-28,2026-06-28 00:00:00,Pending
1096,,user_1096@example.com,33,Premium,West,San Francisco,Home & Kitchen,480.41,406.97,102,2026-06-20,2026-06-20 00:00:00,Cancelled
1070,user_1070,user_1070@example.com,40,Standard,Midwest,Chicago,Sports,341.51,309.55,104,2026-06-30,2026-06-30 00:00:00,Active
1001,user_1001,user_1001@example.com,21,Basic,South,Houston,Clothing,405.54,379.07,101,2026-07-10,2026-07-10 00:00:00,
1019,user_1019,user_1019@example.com,34,Standard,West,San Francisco,Electronics,428.77,371.19,102,2026-07-18,,
1050,user_1050,user_1050@example.com,18,Premium,West,San Francisco,Books,256.91,,102,2026-06-22,2026-06-22 00:00:00,Active
1008,user_1008,user_1008@example.com,56,Standard,Midwest,Chicago,Electronics,153.59,175.57,103,2026-07-17,2026-07-17 00:00:00,Pending
1056,user_1056,user_1056@example.com,18,Standard,West,San Francisco,Clothing,322.38,373.41,104,2026-07-04,2026-07-04 00:00:00,Active
1017,user_1017,user_1017@example.com,41,Basic,West,Seattle,Sports,77.22,,101,2026-06-25,2026-06-25 00:00:00,
1006,user_1006,user_1006@example.com,53,Premium,West,Seattle,Home & Kitchen,21.14,22.62,103,2026-07-16,2026-07-16 00:00:00,
1011,user_1011,user_1011@example.com,35,Standard,South,Houston,Clothing,109.28,104.97,104,2026-07-01,2026-07-01 00:00:00,Pending
1086,user_1086,user_1086@example.com,15,Free,South,Houston,Electronics,117.25,132.5,103,2026-07-14,2026-07-14 00:00:00,Cancelled
1015,user_1015,user_1015@example.com,57,Standard,West,Seattle,Home & Kitchen,139.65,,102,2026-06-21,21/06/2026 12:00 AM,
1065,,user_1065@example.com,42,Standard,West,Phoenix,Home & Kitchen,497.52,438.79,103,2026-06-22,2026-06-22 00:00:00,Active
1059,user_1059,user_1059@example.com,47,Basic,South,Houston,Clothing,46.84,49.45,104,2026-06-20,2026-06-20 00:00:00,Pending
1080,user_1080,user_1080@example.com,41,Basic,Midwest,Chicago,Sports,277.6,276.63,104,2026-07-11,2026-07-11 00:00:00,Pending
1031,user_1031,user_1031@example.com,26,Standard,West,San Francisco,Books,24.29,26.72,101,2026-07-03,2026-07-03 00:00:00,
1087,user_1087,user_1087@example.com,45,Premium,West,Seattle,Books,431.84,500.99,102,2026-06-21,2026-06-21 00:00:00,Active
1069,user_1069,user_1069@example.com,25,Basic,West,Seattle,Clothing,318.3,274.91,104,2026-06-27,2026-06-27 00:00:00,Cancelled
1057,user_1057,user_1057@example.com,40,Basic,West,San Francisco,Electronics,266.19,231.5,102,2026-07-08,2026-07-08 00:00:00,Active
1075,user_1075,user_1075@example.com,30,Free,West,San Francisco,Sports,308.39,314.15,101,2026-06-18,2026-06-18 00:00:00,Active
1004,user_1004,user_1004@example.com,29,Free,West,Phoenix,Sports,361.21,428.98,102,2026-07-09,2026-07-09 00:00:00,Active
1036,user_1036,user_1036@example.com,47,Free,Midwest,Chicago,Electronics,350.69,330.62,102,2026-07-11,2026-07-11 00:00:00,
1025,user_1025,user_1025@example.com,26,Premium,West,Seattle,Sports,231.48,192.41,101,2026-06-25,2026-06-25 00:00:00,
1068,user_1068,user_1068@example.com,54,Free,West,San Francisco,Sports,253.64,287.84,102,2026-07-08,2026-07-08 00:00:00,Active
1040,user_1040,,56,Basic,West,San Francisco,Clothing,190.65,219.86,103,2026-06-24,2026-06-24 00:00:00,Cancelled
1072,,user_1072@example.com,25,Standard,West,Seattle,Sports,96.19,109.75,103,2026-07-10,2026-07-10 00:00:00,
1050,user_1050,user_1050@example.com,54,Standard,West,San Francisco,Clothing,322.77,275.4,103,2026-06-23,2026-06-23 00:00:00,Pending
1073,user_1073,user_1073@example.com,25,Standard,West,San Francisco,Electronics,345.39,302.09,103,2026-06-25,2026-06-25 00:00:00,Cancelled
1021,user_1021,user_1021@example.com,52,Basic,West,Seattle,Clothing,178.23,191.52,101,2026-07-11,2026-07-11 00:00:00,Active
1090,user_1090,user_1090@example.com,56,Free,West,San Francisco,Sports,138.8,158.24,103,2026-07-18,2026-07-18 00:00:00,Cancelled
1028,,user_1028@example.com,54,Premium,West,Phoenix,Sports,413.92,,101,2026-06-19,2026-06-19 00:00:00,Active
1066,user_1066,user_1066@example.com,30,Standard,South,Houston,Electronics,52.14,49.94,101,2026-07-08,2026-07-08 00:00:00,Cancelled
1013,user_1013,user_1013@example.com,54,Basic,South,Houston,Books,243.17,245.56,102,2026-06-23,2026-06-23 00:00:00,Active
1079,user_1079,user_1079@example.com,59,Premium,Midwest,Chicago,Home & Kitchen,475.69,387.25,103,2026-07-13,2026-07-13 00:00:00,Active
1067,user_1067,user_1067@example.com,23,Free,West,San Francisco,Electronics,143.12,162.85,103,2026-07-06,2026-07-06 00:00:00,Cancelled
1099,user_1099,user_1099@example.com,35,Free,West,San Francisco,Books,274.07,313.82,102,2026-07-03,2026-07-03 00:00:00,Cancelled
1080,user_1080,user_1080@example.com,38,Standard,West,San Francisco,Sports,151.14,139.32,101,2026-06-18,2026-06-18 00:00:00,Cancelled
1017,user_1017,,17,Premium,Midwest,Chicago,Clothing,402.79,359.22,102,2026-07-16,2026-07-16 00:00:00,Active
1040,user_1040,,36,Free,West,Phoenix,Electronics,265.68,257.78,102,2026-06-27,2026-06-27 00:00:00,
1075,user_1075,user_1075@example.com,24,Free,West,Seattle,Clothing,217.31,242.42,103,2026-06-28,2026-06-28 00:00:00,Pending
1065,user_1065,user_1065@example.com,38,Standard,West,Phoenix,Clothing,475.35,,102,2026-06-23,2026-06-23 00:00:00,Active
1024,user_1024,user_1024@example.com,53,Basic,South,Houston,Electronics,317.19,261.24,101,2026-06-20,2026-06-20 00:00:00,Cancelled
1020,user_1020,user_1020@example.com,37,Premium,West,Seattle,Sports,90.88,91.56,101,2026-06-27,2026-06-27 00:00:00,Cancelled
1059,user_1059,user_1059@example.com,38,Standard,West,Seattle,Books,76.48,78.66,101,2026-07-08,08/07/2026 12:00 AM,
1084,user_1084,user_1084@example.com,40,Premium,West,Seattle,Sports,435.82,516.07,104,2026-07-13,2026-07-13 00:00:00,Pending
1100,user_1100,user_1100@example.com,51,Basic,West,Seattle,Electronics,169.65,174.85,102,2026-06-25,2026-06-25 00:00:00,Active
1041,user_1041,user_1041@example.com,55,Standard,West,Seattle,Clothing,281.04,325.64,103,2026-06-28,2026-06-28 00:00:00,Pending
1071,user_1071,user_1071@example.com,22,Free,West,Phoenix,Books,371.19,329.45,104,2026-07-09,09/07/2026 12:00 AM,Cancelled
1032,user_1032,user_1032@example.com,46,Premium,West,Phoenix,Clothing,447.7,510.01,104,2026-07-18,2026-07-18 00:00:00,Active
1007,user_1007,user_1007@example.com,53,Free,South,Houston,Sports,456.23,404.08,103,2026-07-14,2026-07-14 00:00:00,Pending
1019,,user_1019@example.com,21,Basic,South,Houston,Home & Kitchen,204.59,234.29,102,2026-07-13,,Active
1097,user_1097,user_1097@example.com,58,Free,West,Phoenix,Sports,256.7,250.37,102,2026-06-26,2026-06-26 00:00:00,Cancelled
1045,user_1045,user_1045@example.com,40,Premium,West,San Francisco,Electronics,108.98,100.35,104,2026-06-28,2026-06-28 00:00:00,Cancelled
1058,user_1058,user_1058@example.com,25,Basic,Midwest,Chicago,Sports,450.28,364.34,102,2026-06-28,2026-06-28 00:00:00,Cancelled
1011,user_1011,user_1011@example.com,56,Basic,Midwest,Chicago,Electronics,309.92,248.54,104,2026-07-03,2026-07-03 00:00:00,
1077,user_1077,user_1077@example.com,18,Basic,Midwest,Chicago,Clothing,66.62,76.39,104,2026-07-05,2026-07-05 00:00:00,Active
1077,user_1077,user_1077@example.com,22,Premium,Midwest,Chicago,Books,207.32,180.84,101,2026-06-29,2026-06-29 00:00:00,Cancelled
1097,user_1097,user_1097@example.com,54,Basic,West,San Francisco,Electronics,153.87,146.5,102,2026-07-01,,Pending
1083,user_1083,user_1083@example.com,48,Premium,West,Seattle,Clothing,384.54,323.08,103,2026-07-18,2026-07-18 00:00:00,Pending
1001,user_1001,user_1001@example.com,23,Basic,West,Phoenix,Sports,150.49,170.96,102,2026-06-26,2026-06-26 00:00:00,Cancelled
1008,user_1008,user_1008@example.com,15,Basic,West,Seattle,Sports,302.14,325.65,104,2026-06-22,,Active
1058,user_1058,user_1058@example.com,42,Standard,South,Houston,Sports,170.05,156.92,102,2026-07-12,2026-07-12 00:00:00,Active
1003,user_1003,user_1003@example.com,18,Free,South,Houston,Electronics,187.29,167.12,104,2026-07-10,2026-07-10 00:00:00,Active
1092,user_1092,user_1092@example.com,42,Premium,West,Seattle,Books,121.82,111.17,101,2026-07-08,2026-07-08 00:00:00,Pending
1028,user_1028,user_1028@example.com,17,Basic,Midwest,Chicago,Electronics,71.1,82.7,104,2026-06-18,2026-06-18 00:00:00,
1054,user_1054,user_1054@example.com,19,Standard,West,Phoenix,Books,299.16,280.97,103,2026-07-05,2026-07-05 00:00:00,Cancelled
1013,user_1013,user_1013@example.com,44,Free,West,Seattle,Electronics,64.17,71.08,101,2026-07-17,2026-07-17 00:00:00,
1029,user_1029,user_1029@example.com,20,Free,West,San Francisco,Clothing,217.66,,101,2026-07-02,2026-07-02 00:00:00,Cancelled
1013,user_1013,,21,Standard,West,Seattle,Electronics,237.09,193.7,104,2026-07-15,2026-07-15 00:00:00,Pending
1010,user_1010,user_1010@example.com,33,Standard,West,Phoenix,Sports,477.4,420.02,104,2026-07-13,2026-07-13 00:00:00,Active
1055,user_1055,user_1055@example.com,48,Standard,West,San Francisco,Books,218.7,197.16,101,2026-07-12,12/07/2026 12:00 AM,Pending
1077,user_1077,user_1077@example.com,43,Standard,South,Houston,Books,445.92,383.3,103,2026-06-30,2026-06-30 00:00:00,Pending
1002,,user_1002@example.com,40,Free,West,Seattle,Books,59.08,62.08,101,2026-06-24,2026-06-24 00:00:00,
1062,user_1062,user_1062@example.com,31,Premium,West,San Francisco,Electronics,377.02,337.2,101,2026-06-22,2026-06-22 00:00:00,Cancelled
1000,user_1000,user_1000@example.com,60,Premium,West,San Francisco,Home & Kitchen,394.38,,101,2026-06-23,2026-06-23 00:00:00,
1100,user_1100,user_1100@example.com,55,Basic,West,Seattle,Electronics,107.35,115.3,104,2026-07-06,2026-07-06 00:00:00,Active
1048,user_1048,user_1048@example.com,46,Standard,West,Seattle,Electronics,247.66,222.72,102,2026-06-24,2026-06-24 00:00:00,Cancelled
1072,user_1072,user_1072@example.com,43,Premium,West,San Francisco,Electronics,358.63,310.59,104,2026-06-21,2026-06-21 00:00:00,Active
1059,user_1059,user_1059@example.com,49,Basic,South,Houston,Electronics,53.62,,102,2026-06-27,27/06/2026 12:00 AM,Cancelled
1069,user_1069,user_1069@example.com,30,Standard,Midwest,Chicago,Sports,290.07,334.74,104,2026-06-20,2026-06-20 00:00:00,
1093,user_1093,user_1093@example.com,52,Standard,Midwest,Chicago,Sports,24.96,20.67,104,2026-06-20,2026-06-20 00:00:00,Pending
1057,user_1057,user_1057@example.com,48,Basic,Midwest,Chicago,Sports,491.6,466.78,101,2026-07-01,2026-07-01 00:00:00,Cancelled
1005,user_1005,user_1005@example.com,57,Premium,West,San Francisco,Clothing,422.64,352.5,104,2026-07-16,2026-07-16 00:00:00,Pending
1063,user_1063,user_1063@example.com,25,Free,West,San Francisco,Sports,452.87,493.85,104,2026-06-30,2026-06-30 00:00:00,
1034,,user_1034@example.com,60,Premium,Midwest,Chicago,Home & Kitchen,453.31,,104,2026-07-15,15/07/2026 12:00 AM,Pending
1062,user_1062,user_1062@example.com,59,Basic,South,Houston,Home & Kitchen,364.2,404.85,104,2026-06-30,2026-06-30 00:00:00,
1037,user_1037,user_1037@example.com,41,Standard,South,Houston,Sports,194.39,211.52,104,2026-07-18,2026-07-18 00:00:00,Pending
1056,,user_1056@example.com,21,Free,Midwest,Chicago,Clothing,88.31,91.14,102,2026-06-22,2026-06-22 00:00:00,Pending
1064,user_1064,user_1064@example.com,29,Standard,Midwest,Chicago,Sports,206.06,183.64,101,2026-06-20,2026-06-20 00:00:00,
1019,user_1019,user_1019@example.com,43,Premium,West,Seattle,Books,20.81,17.39,101,2026-07-12,2026-07-12 00:00:00,Pending
1084,user_1084,user_1084@example.com,25,Basic,West,Phoenix,Books,62.9,68.43,101,2026-07-08,2026-07-08 00:00:00,Cancelled
1071,user_1071,user_1071@example.com,59,Premium,West,Phoenix,Clothing,186.55,205.24,104,2026-07-14,2026-07-14 00:00:00,
1083,,user_1083@example.com,33,Standard,West,Phoenix,Electronics,395.97,450.63,104,2026-06-24,2026-06-24 00:00:00,Active
1016,user_1016,user_1016@example.com,51,Premium,West,San Francisco,Sports,275.11,220.4,104,2026-07-04,2026-07-04 00:00:00,Cancelled
1056,user_1056,user_1056@example.com,21,Basic,Midwest,Chicago,Home & Kitchen,315.05,331.0,103,2026-07-01,2026-07-01 00:00:00,Pending
1050,user_1050,user_1050@example.com,34,Free,West,San Francisco,Sports,163.05,136.33,103,2026-06-30,2026-06-30 00:00:00,Active
1015,user_1015,user_1015@example.com,58,Basic,Midwest,Chicago,Electronics,423.96,507.85,102,2026-06-26,2026-06-26 00:00:00,Active
1014,user_1014,user_1014@example.com,58,Premium,West,Phoenix,Clothing,417.94,463.29,104,2026-07-12,2026-07-12 00:00:00,Pending
1065,user_1065,user_1065@example.com,53,Premium,Midwest,Chicago,Books,247.9,,103,2026-06-23,2026-06-23 00:00:00,Cancelled
1006,user_1006,user_1006@example.com,39,Standard,South,Houston,Sports,310.56,299.44,103,2026-06-23,2026-06-23 00:00:00,Cancelled
1054,user_1054,user_1054@example.com,43,Standard,West,Phoenix,Sports,447.31,497.86,103,2026-06-24,2026-06-24 00:00:00,Active
1016,user_1016,user_1016@example.com,31,Free,West,Seattle,Books,393.81,344.08,104,2026-07-08,08/07/2026 12:00 AM,
1077,user_1077,user_1077@example.com,18,Premium,West,Phoenix,Books,88.53,77.02,103,2026-07-13,2026-07-13 00:00:00,
1088,user_1088,user_1088@example.com,23,Standard,West,Seattle,Sports,42.99,,101,2026-07-13,2026-07-13 00:00:00,Active
1064,user_1064,user_1064@example.com,48,Free,West,Phoenix,Electronics,13.0,13.19,101,2026-07-03,2026-07-03 00:00:00,
1071,user_1071,user_1071@example.com,26,Standard,West,Seattle,Books,466.06,546.41,103,2026-07-04,2026-07-04 00:00:00,Cancelled
1081,user_1081,user_1081@example.com,22,Basic,South,Houston,Electronics,109.91,120.26,104,2026-07-08,2026-07-08 00:00:00,
1006,user_1006,user_1006@example.com,55,Basic,West,San Francisco,Home & Kitchen,491.87,427.89,102,2026-07-15,2026-07-15 00:00:00,Pending
1041,user_1041,user_1041@example.com,32,Premium,West,San Francisco,Electronics,341.15,314.61,103,2026-07-09,2026-07-09 00:00:00,Pending
1009,user_1009,user_1009@example.com,24,Free,South,Houston,Home & Kitchen,387.18,423.8,104,2026-06-27,2026-06-27 00:00:00,Active
1056,user_1056,user_1056@example.com,28,Basic,West,Seattle,Home & Kitchen,326.08,282.56,102,2026-07-18,2026-07-18 00:00:00,
1009,user_1009,user_1009@example.com,15,Premium,South,Houston,Electronics,307.3,276.19,101,2026-07-10,2026-07-10 00:00:00,Active
1077,user_1077,user_1077@example.com,35,Basic,West,Seattle,Home & Kitchen,315.82,359.75,103,2026-07-18,,Active
1008,user_1008,user_1008@example.com,45,Standard,West,San Francisco,Sports,453.45,425.4,102,2026-07-10,2026-07-10 00:00:00,Cancelled
1033,user_1033,user_1033@example.com,28,Standard,West,Phoenix,Electronics,242.8,237.98,101,2026-07-18,2026-07-18 00:00:00,Cancelled
1082,user_1082,user_1082@example.com,44,Standard,South,Houston,Sports,370.32,380.38,104,2026-06-30,2026-06-30 00:00:00,Active
1040,user_1040,user_1040@example.com,45,Premium,West,Phoenix,Home & Kitchen,421.48,379.97,102,2026-07-17,2026-07-17 00:00:00,
1022,user_1022,user_1022@example.com,50,Basic,West,Phoenix,Sports,230.27,206.16,101,2026-07-14,2026-07-14 00:00:00,
1050,user_1050,user_1050@example.com,51,Basic,Midwest,Chicago,Clothing,263.37,215.9,102,2026-07-13,13/07/2026 12:00 AM,Active
1023,user_1023,user_1023@example.com,16,Premium,Midwest,Chicago,Sports,199.11,168.42,101,2026-07-02,2026-07-02 00:00:00,
1015,,user_1015@example.com,33,Basic,West,Seattle,Home & Kitchen,198.02,,101,2026-06-19,2026-06-19 00:00:00,Cancelled
1083,user_1083,user_1083@example.com,52,Premium,West,Phoenix,Books,145.42,160.92,102,2026-07-12,2026-07-12 00:00:00,Cancelled
1004,,user_1004@example.com,16,Free,Midwest,Chicago,Books,458.84,,103,2026-06-18,2026-06-18 00:00:00,
1009,user_1009,user_1009@example.com,17,Free,West,Seattle,Books,486.5,471.34,101,2026-07-16,,
1038,user_1038,user_1038@example.com,60,Basic,West,Phoenix,Home & Kitchen,10.78,10.02,104,2026-06-29,2026-06-29 00:00:00,Cancelled
1060,,user_1060@example.com,38,Basic,West,San Francisco,Books,215.65,220.3,104,2026-07-01,2026-07-01 00:00:00,
1049,user_1049,user_1049@example.com,48,Basic,South,Houston,Sports,222.39,257.77,101,2026-07-03,2026-07-03 00:00:00,
1009,user_1009,user_1009@example.com,52,Free,West,San Francisco,Clothing,187.88,193.09,104,2026-07-18,2026-07-18 00:00:00,Active
1016,user_1016,user_1016@example.com,37,Free,Midwest,Chicago,Sports,292.88,256.18,101,2026-07-09,2026-07-09 00:00:00,Active
1047,user_1047,user_1047@example.com,44,Standard,West,San Francisco,Home & Kitchen,260.14,220.37,104,2026-07-04,04/07/2026 12:00 AM,Pending
1037,user_1037,user_1037@example.com,19,Premium,West,Seattle,Sports,339.76,346.75,103,2026-07-16,2026-07-16 00:00:00,Pending
1034,user_1034,user_1034@example.com,45,Standard,West,Seattle,Sports,297.94,335.02,103,2026-06-25,2026-06-25 00:00:00,Pending
1070,user_1070,user_1070@example.com,46,Premium,Midwest,Chicago,Home & Kitchen,223.21,178.83,102,2026-07-14,2026-07-14 00:00:00,Active
1002,user_1002,,55,Free,West,San Francisco,Clothing,463.42,446.74,101,2026-07-04,2026-07-04 00:00:00,Cancelled
1022,user_1022,user_1022@example.com,54,Standard,West,Seattle,Home & Kitchen,12.48,,102,2026-07-13,2026-07-13 00:00:00,Pending
1017,user_1017,user_1017@example.com,49,Standard,Midwest,Chicago,Electronics,245.92,,103,2026-06-18,2026-06-18 00:00:00,Active
1014,user_1014,user_1014@example.com,54,Basic,Midwest,Chicago,Books,444.1,500.28,101,2026-07-08,08/07/2026 12:00 AM,Active
1029,user_1029,user_1029@example.com,43,Premium,West,Phoenix,Sports,76.72,,104,2026-07-16,2026-07-16 00:00:00,Active
1061,user_1061,user_1061@example.com,56,Premium,Midwest,Chicago,Sports,291.26,315.89,103,2026-07-11,2026-07-11 00:00:00,
1075,user_1075,user_1075@example.com,41,Standard,West,Seattle,Clothing,301.64,298.29,101,2026-07-05,05/07/2026 12:00 AM,Pending
1025,user_1025,user_1025@example.com,20,Basic,West,Seattle,Electronics,27.41,23.61,104,2026-07-11,11/07/2026 12:00 AM,Cancelled
1100,user_1100,user_1100@example.com,31,Basic,South,Houston,Home & Kitchen,436.96,442.19,104,2026-06-21,2026-06-21 00:00:00,Active
1057,user_1057,user_1057@example.com,60,Standard,West,Seattle,Home & Kitchen,466.16,474.95,102,2026-07-08,2026-07-08 00:00:00,Cancelled
1017,user_1017,user_1017@example.com,18,Free,West,Seattle,Books,464.24,444.46,104,2026-06-29,29/06/2026 12:00 AM,
1026,user_1026,user_1026@example.com,15,Premium,South,Houston,Sports,469.09,436.17,101,2026-07-03,2026-07-03 00:00:00,Active
1013,user_1013,user_1013@example.com,20,Premium,West,San Francisco,Books,391.67,328.18,101,2026-07-14,2026-07-14 00:00:00,
1006,user_1006,user_1006@example.com,55,Premium,West,Seattle,Books,361.37,322.89,103,2026-06-26,2026-06-26 00:00:00,Active
1085,user_1085,user_1085@example.com,35,Standard,Midwest,Chicago,Electronics,15.18,16.76,101,2026-07-16,2026-07-16 00:00:00,Pending
1083,user_1083,user_1083@example.com,43,Standard,West,Phoenix,Electronics,224.65,,104,2026-07-15,2026-07-15 00:00:00,Pending
1076,user_1076,user_1076@example.com,60,Standard,West,Seattle,Electronics,457.59,517.85,101,2026-07-18,2026-07-18 00:00:00,Pending
1098,user_1098,user_1098@example.com,52,Premium,West,Phoenix,Electronics,145.94,118.59,102,2026-07-05,,Cancelled
1009,user_1009,user_1009@example.com,21,Basic,Midwest,Chicago,Home & Kitchen,441.45,383.93,103,2026-07-07,2026-07-07 00:00:00,Cancelled
1043,user_1043,user_1043@example.com,19,Premium,West,San Francisco,Electronics,209.7,246.66,101,2026-06-28,,
1007,user_1007,user_1007@example.com,43,Free,West,San Francisco,Home & Kitchen,31.6,28.33,104,2026-07-02,2026-07-02 00:00:00,Pending
1072,user_1072,user_1072@example.com,59,Standard,South,Houston,Clothing,20.05,19.72,102,2026-07-08,2026-07-08 00:00:00,Cancelled
1009,user_1009,user_1009@example.com,35,Standard,Midwest,Chicago,Clothing,450.43,379.4,103,2026-07-13,2026-07-13 00:00:00,Pending
1028,user_1028,user_1028@example.com,19,Premium,South,Houston,Electronics,289.95,335.45,101,2026-07-07,2026-07-07 00:00:00,
1032,user_1032,user_1032@example.com,22,Premium,West,San Francisco,Books,202.37,172.91,101,2026-07-09,2026-07-09 00:00:00,
1096,user_1096,user_1096@example.com,49,Free,West,Phoenix,Home & Kitchen,430.03,359.11,104,2026-07-09,09/07/2026 12:00 AM,Pending
1085,user_1085,user_1085@example.com,15,Basic,West,Seattle,Books,191.32,159.01,104,2026-07-04,2026-07-04 00:00:00,Pending
1056,user_1056,user_1056@example.com,25,Basic,Midwest,Chicago,Sports,13.0,14.04,102,2026-07-15,2026-07-15 00:00:00,Pending
1045,user_1045,user_1045@example.com,22,Free,Midwest,Chicago,Electronics,346.33,337.15,101,2026-07-02,2026-07-02 00:00:00,Cancelled
1070,user_1070,user_1070@example.com,35,Free,West,San Francisco,Books,92.06,87.7,101,2026-06-26,2026-06-26 00:00:00,Cancelled
1061,user_1061,user_1061@example.com,53,Basic,South,Houston,Electronics,278.27,327.54,104,2026-06-20,2026-06-20 00:00:00,Cancelled
